Selected Stocks By User,How many Stocks to select?,Start Date,End Date,Duration,Portfolio Value,Risk Factor,Confidence Level,Optimal weigths by CVAR for Numpy,Amount to Invest in each Stock by CVAR for Numpy,Optimal weigths by MVO for Numpy,Amount to Invest in each Stock by MVO for Numpy,Optimal Stocks Selected by Numpy,Optimal weigths by CVAR for QAOA,Amount to Invest in each Stock by CVAR for QAOA,Optimal weigths by MVO for QAOA,Amount to Invest in each Stock by MVO for QAOA,Optimal Stocks Selected by QAOA,Optimal weigths by CVAR for Sampling VQE,Amount to Invest in each Stock by CVAR for Sampling VQE,Optimal weigths by MVO for Sampling VQE,Amount to Invest in each Stock by MVO for Sampling VQE
"['KLAC', 'REGN', 'MRVL', 'ILMN', 'GILD', 'MU', 'ISRG', 'DXCM', 'ROST', 'ORLY']",5,"(2018, 1, 1)","(2022, 1, 1)",1461,1000000,0.5,0.95,"([0.0640801870473704, 0.12667525448333689, 0.007332813699387269, 0.38136757316016423, 0.42054417160974117],)","({'KLAC': 64080.1870473704, 'MRVL': 126675.25448333689, 'ISRG': 7332.8136993872695, 'DXCM': 381367.57316016423, 'ORLY': 420544.17160974117},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'ISRG': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['KLAC', 'MRVL', 'ISRG', 'DXCM', 'ORLY']","([0.0640801870473704, 0.12667525448333689, 0.007332813699387269, 0.38136757316016423, 0.42054417160974117],)","({'KLAC': 64080.1870473704, 'MRVL': 126675.25448333689, 'ISRG': 7332.8136993872695, 'DXCM': 381367.57316016423, 'ORLY': 420544.17160974117},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'KLAC': 197819.76838568875, 'MRVL': 336654.4725768124, 'ISRG': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}","['MRVL', 'GILD', 'ISRG', 'DXCM', 'ORLY']","([0.2539232077716177, 0.013523329718074458, 0.19022392564643856, 0.03493342960739388, 0.5073961072564754],)","({'KLAC': 253923.2077716177, 'REGN': 13523.329718074458, 'MRVL': 190223.92564643855, 'ISRG': 34933.42960739388, 'DXCM': 507396.1072564754},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'MRVL': 197819.76838568875, 'GILD': 336654.4725768124, 'ISRG': 174487.573483481, 'DXCM': 186813.27858492115, 'ORLY': 104224.90696909695}"
"['ADSK', 'MELI', 'TEAM', 'PAYX', 'TTD', 'FISV', 'CSX', 'CDNS', 'WDAY', 'MNST']",5,"(2018, 1, 1)","(2018, 3, 1)",59,1000000,0.5,0.95,,,,,,,,,,,,,,
"['ADSK', 'MELI', 'TEAM', 'PAYX', 'TTD', 'FISV', 'CSX', 'CDNS', 'WDAY', 'MNST']",5,"(2018, 1, 1)","(2018, 6, 1)",151,1000000,0.5,0.95,,,,,,,,,,,,,,
"['ADSK', 'MELI', 'TEAM', 'PAYX', 'TTD', 'FISV', 'CSX', 'CDNS', 'WDAY', 'MNST']",5,"(2018, 1, 1)","(2018, 9, 1)",243,1000000,0.5,0.95,,,,,,,,,,,,,,
"['ADSK', 'MELI', 'TEAM', 'PAYX', 'TTD', 'FISV', 'CSX', 'CDNS', 'WDAY', 'MNST']",5,"(2018, 1, 1)","(2019, 1, 1)",365,1000000,0.5,0.95,,,,,,,,,,,,,,
"['ADSK', 'MELI', 'TEAM', 'PAYX', 'TTD', 'FISV', 'CSX', 'CDNS', 'WDAY', 'MNST']",5,"(2018, 1, 1)","(2019, 6, 1)",516,1000000,0.5,0.95,,,,,,,,,,,,,,
"['ADSK', 'MELI', 'TEAM', 'PAYX', 'TTD', 'FISV', 'CSX', 'CDNS', 'WDAY', 'MNST']",5,"(2018, 1, 1)","(2020, 1, 1)",730,1000000,0.5,0.95,,,,,,,,,,,,,,
"['ADSK', 'MELI', 'TEAM', 'PAYX', 'TTD', 'FISV', 'CSX', 'CDNS', 'WDAY', 'MNST']",5,"(2018, 1, 1)","(2021, 1, 1)",1096,1000000,0.5,0.95,,,,,,,,,,,,,,
"['ADSK', 'MELI', 'TEAM', 'PAYX', 'TTD', 'FISV', 'CSX', 'CDNS', 'WDAY', 'MNST']",5,"(2018, 1, 1)","(2022, 1, 1)",1461,1000000,0.5,0.95,,,,,,,,,,,,,,
"['ADI', 'AEP', 'CPRT', 'FTNT', 'SNOW', 'ZM', 'ABNB', 'CRWD', 'DDOG', 'DOCU']",5,"(2018, 1, 1)","(2018, 3, 1)",59,1000000,0.5,0.95,,,,,,,,,,,,,,
"['ADI', 'AEP', 'CPRT', 'FTNT', 'SNOW', 'ZM', 'ABNB', 'CRWD', 'DDOG', 'DOCU']",5,"(2018, 1, 1)","(2018, 6, 1)",151,1000000,0.5,0.95,,,,,,,,,,,,,,
"['ADI', 'AEP', 'CPRT', 'FTNT', 'SNOW', 'ZM', 'ABNB', 'CRWD', 'DDOG', 'DOCU']",5,"(2018, 1, 1)","(2018, 9, 1)",243,1000000,0.5,0.95,,,,,,,,,,,,,,
"['ADI', 'AEP', 'CPRT', 'FTNT', 'SNOW', 'ZM', 'ABNB', 'CRWD', 'DDOG', 'DOCU']",5,"(2018, 1, 1)","(2019, 1, 1)",365,1000000,0.5,0.95,,,,,,,,,,,,,,
"['AAPL', 'MSFT', 'GOOG', 'AMZN', 'NVDA', 'META', 'TSLA', 'AVGO', 'ASML', 'COST']",5,"(2018, 1, 1)","(2019, 6, 1)",516,1000000,0.5,0.95,"([0.010082698979511376, 0.3211997905554102, 0.19987228636043083, 0.009574880108240058, 0.4592703439964074],)","({'AAPL': 10082.698979511375, 'MSFT': 321199.7905554102, 'AMZN': 199872.28636043082, 'ASML': 9574.880108240059, 'COST': 459270.3439964074},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AAPL': 197819.76838568875, 'MSFT': 336654.4725768124, 'AMZN': 174487.573483481, 'ASML': 186813.27858492115, 'COST': 104224.90696909695}","['AAPL', 'MSFT', 'AMZN', 'ASML', 'COST']","([0.44148100408460844, 0.005677086088008256, 0.030619408815001192, 0.0018810651619572973, 0.5203414358504248],)","({'MSFT': 441481.00408460846, 'GOOG': 5677.0860880082555, 'AMZN': 30619.408815001192, 'AVGO': 1881.0651619572973, 'COST': 520341.4358504248},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'MSFT': 197819.76838568875, 'AMZN': 336654.4725768124, 'META': 174487.573483481, 'AVGO': 186813.27858492115, 'COST': 104224.90696909695}","['AAPL', 'MSFT', 'GOOG', 'ASML', 'COST']","([0.003539901735615522, 0.7402608620723816, 0.06599628324453002, 0.019409533934162462, 0.17079341901331027],)","({'AAPL': 3539.901735615522, 'MSFT': 740260.8620723817, 'AMZN': 65996.28324453003, 'AVGO': 19409.533934162464, 'COST': 170793.41901331028},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'AAPL': 197819.76838568875, 'MSFT': 336654.4725768124, 'GOOG': 174487.573483481, 'ASML': 186813.27858492115, 'COST': 104224.90696909695}"
"['ADI', 'AEP', 'CPRT', 'FTNT', 'SNOW', 'ZM', 'ABNB', 'CRWD', 'DDOG', 'DOCU']",5,"(2018, 1, 1)","(2020, 1, 1)",730,1000000,0.5,0.95,,,,,,,,,,,,,,
"['ADI', 'AEP', 'CPRT', 'FTNT', 'SNOW', 'ZM', 'ABNB', 'CRWD', 'DDOG', 'DOCU']",5,"(2018, 1, 1)","(2021, 1, 1)",1096,1000000,0.5,0.95,,,,,,,,,,,,,,
"['ADI', 'AEP', 'CPRT', 'FTNT', 'SNOW', 'ZM', 'ABNB', 'CRWD', 'DDOG', 'DOCU']",5,"(2018, 1, 1)","(2022, 1, 1)",1461,1000000,0.5,0.95,,,,,,,,,,,,,,
"['PDD', 'RNG', 'ROKU', 'SPLK', 'TWLO', 'UBER', 'OKTA', 'ZS', 'ESTC', 'NOW']",5,"(2018, 1, 1)","(2018, 3, 1)",59,1000000,0.5,0.95,,,,,,,,,,,,,,
"['PDD', 'RNG', 'ROKU', 'SPLK', 'TWLO', 'UBER', 'OKTA', 'ZS', 'ESTC', 'NOW']",5,"(2018, 1, 1)","(2018, 6, 1)",151,1000000,0.5,0.95,,,,,,,,,,,,,,
"['PDD', 'RNG', 'ROKU', 'SPLK', 'TWLO', 'UBER', 'OKTA', 'ZS', 'ESTC', 'NOW']",5,"(2018, 1, 1)","(2018, 9, 1)",243,1000000,0.5,0.95,,,,,,,,,,,,,,
"['PDD', 'RNG', 'ROKU', 'SPLK', 'TWLO', 'UBER', 'OKTA', 'ZS', 'ESTC', 'NOW']",5,"(2018, 1, 1)","(2019, 1, 1)",365,1000000,0.5,0.95,,,,,,,,,,,,,,
"['PDD', 'RNG', 'ROKU', 'SPLK', 'TWLO', 'UBER', 'OKTA', 'ZS', 'ESTC', 'NOW']",5,"(2018, 1, 1)","(2019, 6, 1)",516,1000000,0.5,0.95,,,,,,,,,,,,,,
"['PDD', 'RNG', 'ROKU', 'SPLK', 'TWLO', 'UBER', 'OKTA', 'ZS', 'ESTC', 'NOW']",5,"(2018, 1, 1)","(2020, 1, 1)",730,1000000,0.5,0.95,,,,,,,,,,,,,,
"['PDD', 'RNG', 'ROKU', 'SPLK', 'TWLO', 'UBER', 'OKTA', 'ZS', 'ESTC', 'NOW']",5,"(2018, 1, 1)","(2021, 1, 1)",1096,1000000,0.5,0.95,,,,,,,,,,,,,,
"['PDD', 'RNG', 'ROKU', 'SPLK', 'TWLO', 'UBER', 'OKTA', 'ZS', 'ESTC', 'NOW']",5,"(2018, 1, 1)","(2022, 1, 1)",1461,1000000,0.5,0.95,,,,,,,,,,,,,,
"['NET', 'U', 'BILL', 'ASAN', 'VEEV', 'DOCU', 'PTON', 'ZI', 'HOOD', 'AFRM']",5,"(2018, 1, 1)","(2018, 3, 1)",59,1000000,0.5,0.95,,,,,,,,,,,,,,
"['NET', 'U', 'BILL', 'ASAN', 'VEEV', 'DOCU', 'PTON', 'ZI', 'HOOD', 'AFRM']",5,"(2018, 1, 1)","(2018, 6, 1)",151,1000000,0.5,0.95,,,,,,,,,,,,,,
"['NET', 'U', 'BILL', 'ASAN', 'VEEV', 'DOCU', 'PTON', 'ZI', 'HOOD', 'AFRM']",5,"(2018, 1, 1)","(2018, 9, 1)",243,1000000,0.5,0.95,,,,,,,,,,,,,,
"['NET', 'U', 'BILL', 'ASAN', 'VEEV', 'DOCU', 'PTON', 'ZI', 'HOOD', 'AFRM']",5,"(2018, 1, 1)","(2019, 1, 1)",365,1000000,0.5,0.95,,,,,,,,,,,,,,
"['NET', 'U', 'BILL', 'ASAN', 'VEEV', 'DOCU', 'PTON', 'ZI', 'HOOD', 'AFRM']",5,"(2018, 1, 1)","(2019, 6, 1)",516,1000000,0.5,0.95,,,,,,,,,,,,,,
"['NET', 'U', 'BILL', 'ASAN', 'VEEV', 'DOCU', 'PTON', 'ZI', 'HOOD', 'AFRM']",5,"(2018, 1, 1)","(2020, 1, 1)",730,1000000,0.5,0.95,,,,,,,,,,,,,,
"['NET', 'U', 'BILL', 'ASAN', 'VEEV', 'DOCU', 'PTON', 'ZI', 'HOOD', 'AFRM']",5,"(2018, 1, 1)","(2021, 1, 1)",1096,1000000,0.5,0.95,,,,,,,,,,,,,,
"['NET', 'U', 'BILL', 'ASAN', 'VEEV', 'DOCU', 'PTON', 'ZI', 'HOOD', 'AFRM']",5,"(2018, 1, 1)","(2022, 1, 1)",1461,1000000,0.5,0.95,,,,,,,,,,,,,,
"['PLTR', 'SNOW', 'DATA', 'PATH', 'CFLT', 'AI', 'IOT', 'HCP', 'MNDY', 'GTLB']",5,"(2018, 1, 1)","(2018, 3, 1)",59,1000000,0.5,0.95,,,,,,,,,,,,,,
"['PLTR', 'SNOW', 'DATA', 'PATH', 'CFLT', 'AI', 'IOT', 'HCP', 'MNDY', 'GTLB']",5,"(2018, 1, 1)","(2018, 6, 1)",151,1000000,0.5,0.95,,,,,,,,,,,,,,
"['PLTR', 'SNOW', 'DATA', 'PATH', 'CFLT', 'AI', 'IOT', 'HCP', 'MNDY', 'GTLB']",5,"(2018, 1, 1)","(2018, 9, 1)",243,1000000,0.5,0.95,,,,,,,,,,,,,,
"['PLTR', 'SNOW', 'DATA', 'PATH', 'CFLT', 'AI', 'IOT', 'HCP', 'MNDY', 'GTLB']",5,"(2018, 1, 1)","(2019, 1, 1)",365,1000000,0.5,0.95,,,,,,,,,,,,,,
"['PLTR', 'SNOW', 'DATA', 'PATH', 'CFLT', 'AI', 'IOT', 'HCP', 'MNDY', 'GTLB']",5,"(2018, 1, 1)","(2019, 6, 1)",516,1000000,0.5,0.95,,,,,,,,,,,,,,
"['PLTR', 'SNOW', 'DATA', 'PATH', 'CFLT', 'AI', 'IOT', 'HCP', 'MNDY', 'GTLB']",5,"(2018, 1, 1)","(2020, 1, 1)",730,1000000,0.5,0.95,,,,,,,,,,,,,,
"['PLTR', 'SNOW', 'DATA', 'PATH', 'CFLT', 'AI', 'IOT', 'HCP', 'MNDY', 'GTLB']",5,"(2018, 1, 1)","(2021, 1, 1)",1096,1000000,0.5,0.95,,,,,,,,,,,,,,
"['PLTR', 'SNOW', 'DATA', 'PATH', 'CFLT', 'AI', 'IOT', 'HCP', 'MNDY', 'GTLB']",5,"(2018, 1, 1)","(2022, 1, 1)",1461,1000000,0.5,0.95,,,,,,,,,,,,,,
"['S', 'SQSP', 'BMBL', 'DUOL', 'COUR', 'NRDS', 'HIPO', 'PRCH', 'RDFN']",5,"(2018, 1, 1)","(2018, 3, 1)",59,1000000,0.5,0.95,,,,,,,,,,,,,,
"['S', 'SQSP', 'BMBL', 'DUOL', 'COUR', 'NRDS', 'HIPO', 'PRCH', 'RDFN']",5,"(2018, 1, 1)","(2018, 6, 1)",151,1000000,0.5,0.95,,,,,,,,,,,,,,
"['S', 'SQSP', 'BMBL', 'DUOL', 'COUR', 'NRDS', 'HIPO', 'PRCH', 'RDFN']",5,"(2018, 1, 1)","(2018, 9, 1)",243,1000000,0.5,0.95,,,,,,,,,,,,,,
"['S', 'SQSP', 'BMBL', 'DUOL', 'COUR', 'NRDS', 'HIPO', 'PRCH', 'RDFN']",5,"(2018, 1, 1)","(2019, 1, 1)",365,1000000,0.5,0.95,,,,,,,,,,,,,,
"['S', 'SQSP', 'BMBL', 'DUOL', 'COUR', 'NRDS', 'HIPO', 'PRCH', 'RDFN']",5,"(2018, 1, 1)","(2019, 6, 1)",516,1000000,0.5,0.95,,,,,,,,,,,,,,
"['S', 'SQSP', 'BMBL', 'DUOL', 'COUR', 'NRDS', 'HIPO', 'PRCH', 'RDFN']",5,"(2018, 1, 1)","(2020, 1, 1)",730,1000000,0.5,0.95,,,,,,,,,,,,,,
"['S', 'SQSP', 'BMBL', 'DUOL', 'COUR', 'NRDS', 'HIPO', 'PRCH', 'RDFN']",5,"(2018, 1, 1)","(2021, 1, 1)",1096,1000000,0.5,0.95,,,,,,,,,,,,,,
"['S', 'SQSP', 'BMBL', 'DUOL', 'COUR', 'NRDS', 'HIPO', 'PRCH', 'RDFN']",5,"(2018, 1, 1)","(2022, 1, 1)",1461,1000000,0.5,0.95,,,,,,,,,,,,,,
